Wort New,Bedeutung,verwandte Begriffe -->...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernsprecher,Fernsprecher,Fon,Telefon,Telefonapparat,Endgerät (fachsprachlich),Sprechapparat,Strippe (umgangssprachlich),Apparat (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,
Fernsprechzelle,Fernsprechzelle,Telefonhäuschen,Telefonzelle,Telefonhüttl (österr.) (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernwärmeleitung,Fernwärmeleitung,Fernwärmerohrleitung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fertig ,fertig (umgangssprachlich),(psychisch) krank,kaputt (derb),,,,,,,,,,,,,,,,,,,,,,,,,,,,
fertig machen,fertig machen,präparieren,bereit machen,zurechtmachen,anfertigen,,,,,,,,,,,,,,,,,,,,,,,,,,
fertig werden mit ,fertig werden mit (umgangssprachlich),einer Sache beikommen (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fertigkeit,Fertigkeit,Kunstfertigkeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fertigungstechnik,Fertigungstechnik,Produktionstechnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fessel,Fessel,Fußgelenk,Fußknöchel,Knöchel,,,,,,,,,,,,,,,,,,,,,,,,,,,
fesseln,fesseln,Handschellen anlegen,,ganz in Anspruch nehmen,faszinieren,,,,,,,,,,,,,,,,,,,,,,,,,,
Fest,Fest,Festtag,ehern,unerschütterlich,unnachgiebig,felsenfest,ehern,knallhart,hart,knüppelhart (umgangssprachlich),standhaft,,,,,,,,,,,,,,,,,,,,
Fest der Liebe,Fest der Liebe,Weihnachten,Weihnacht,Weihnachtsfest,Heiligabend,Heiliger Abend,,,,,,,,,,,,,,,,,,,,,,,,,
fest werden,fest werden,erstarren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Festbild,Festbild,Standbild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
festbinden,festbinden,anbinden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feste Einrichtung,feste Einrichtung,Einrichtung,Wohnungseinrichtung,Möblierung,Ausstattung,,,,,,,,,,,,,,,,,,,,,,,,,,
fester Preis,fester Preis,Festpreis,Fixpreis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
festgesetzt,festgesetzt,festgelegt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
festhalten,festhalten,aufzeichnen,speichern,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Festlandssockel,Festlandssockel,Kontinentalsockel,Küstenflachmeer,Kontinentalschelf,Schelf,,,,,,,,,,,,,,,,,,,,,,,,,,
festlegen,festlegen,ins Auge fassen (umgangssprachlich),vormerken,(sich etwas) vornehmen,planen,(sich) anschicken,,,,,,,,,,,,,,,,,,,,,,,,,
Festlegung,Festlegung,Determination,Determinierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Festlichkeit,Festlichkeit,Festivität,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
festmachen,festmachen,verankern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
festmachen ,festmachen (umgangssprachlich),fundamentieren,substantiieren,begründen,fundieren,belegen,,,,,,,,,,,,,,,,,,,,,,,,,
Festmahl,Festmahl,Festmahlzeit,Bankett,Schmaus,Göttermahl (umgangssprachlich),Galadiner,Festessen,,,,,,,,,,,,,,,,,,,,,,,,
festnageln ,festnageln (umgangssprachlich),gefangen nehmen,festnehmen,dingfest machen (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,
Festplatz,Festplatz,Rummelplatz,Jahrmarktsplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
festsetzen,festsetzen,anordnen,ansetzen,einberufen,anberaumen,,,,,,,,,,,,,,,,,,,,,,,,,,
festsetzen ,festsetzen (auf),beziffern (auf),taxieren,schätzen,wertschätzen,bewerten,,,,,,,,,,,,,,,,,,,,,,,,,
Festspiel,Festspiel,Festival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feststellungsprüfung,Feststellungsprüfung,Kenntnisprüfung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Festtag,Festtag,Ruhetag,Feiertag,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Festumzug,Festumzug,Umzug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
festziehen,festziehen,fixieren,zusammenziehen,festigen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Festzug,Festzug,Prozession,Parade,Korso,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fett,Fett,Talg,Schmalz,Pomade,Haarfett,,,,,,,,,,,,,,,,,,,,,,,,,,
fettähnlicher Stoff,fettähnlicher Stoff,Lipid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fetzen,Fetzen,Flicken,Fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feuchtblattern,Feuchtblattern,Windpocken,Schafblattern,Wasserpocken,Wilde Blattern,Spitze Blattern,Varizellen (fachsprachlich),Varizella (fachsprachlich),,,,,,,,,,,,,,,,,,,,,,,
feuchtwarm,feuchtwarm,gewitterschwer,beengend,stickig,schwül,drückend,bleiern,,,,,,,,,,,,,,,,,,,,,,,,
Feuer speiender Berg ,Feuer speiender Berg (umgangssprachlich),Vulkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feuerwaffe,Feuerwaffe,Schusswaffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feuerwehrwache,Feuerwehrwache,Feuerwehrmagazin,Spritzenhaus (umgangssprachlich),Feuerwehrhaus,Feuerwache,,,,,,,,,,,,,,,,,,,,,,,,,,
Feuilleton,Feuilleton,Kulturteil (einer Zeitung),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiaker,Fiaker,Pferdedroschke,Droschke,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fieberanfall,Fieberanfall,Wallung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fiebererzeugend,fiebererzeugend,pyrogen (fachsprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fiebersenkendes Mittel,fiebersenkendes Mittel,Antipyretikum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fieser Trick ,fieser Trick (umgangssprachlich),krumme Tour (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figur,Figur,geometrische Figur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figürchen,Figürchen,Figurine,Statuette,,,,,,,,,,,,,,,,,,,,,,,,,,,,
figürlich,figürlich,figurativ,bildlich,in übertragenem Sinne,,,,,,,,,,,,,,,,,,,,,,,,,,,
File Transfer Protocol,File Transfer Protocol,FTP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filibuster,Filibuster,Verzögerungstaktiker,Verschleppungstaktiker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filigran,Filigran,Filigranarbeit,sachte,empfindlich,fein,fragil,zart,grazil,,,,,,,,,,,,,,,,,,,,,,,
Film,Film,Lichtspiel,Streifen (umgangssprachlich),Diafilm,Fotofilm,,,,,,,,,,,,,,,,,,,,,,,,,,
Filmmaterial,Filmmaterial,Bildmaterial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filzig,filzig,verfilzt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finale,Finale,letzte Runde,Finalrunde,Endrunde,Ende,,,,,,,,,,,,,,,,,,,,,,,,,,
Finalteilnehmer,Finalteilnehmer,Endrundenteilnehmer,Finalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finanzamt,Finanzamt,Fiskus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finanzier,Finanzier,Investor,Geldgeber,Anleger,,,,,,,,,,,,,,,,,,,,,,,,,,,
finanzieren,finanzieren,bestreiten,bezahlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finanzinstitut,Finanzinstitut,Geschäftsbank,Kreditinstitut,Kreditanstalt,Bankhaus,Geldinstitut,Bank,Geldhaus,Sparkasse,,,,,,,,,,,,,,,,,,,,,,
Finanzkapital,Finanzkapital,Bankkapital,Geldkapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finden,finden,stoßen auf,vorfinden,identifizieren,auffinden,(zufällig) begegnen,entdecken,,,,,,,,,,,,,,,,,,,,,,,,
Fingerprint,Fingerprint,Streuwert,Hashwert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fingerspitzengefühl,Fingerspitzengefühl,Gespür,Feingefühl,Sensibilität,,,,,,,,,,,,,,,,,,,,,,,,,,,
fingieren,(Ausrede) fingieren,erfinden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finitum,Finitum,Zweck,Abschluss,Ziel (von),Ende,Schluss,Ergebnis (von),,,,,,,,,,,,,,,,,,,,,,,,
Finnland,Finnland,Suomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
firm,firm,sachkundig,versiert,routiniert,erfahren,sattelfest (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,
Firmenanwalt,Firmenanwalt,Syndikusanwalt,Syndikus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmenerscheinungsbild,Firmenerscheinungsbild,Markenauftritt,Firmenbild,Firmenimage,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmenzeitung,Firmenzeitung,Mitarbeiterzeitung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fischen,fischen,angeln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fischereiwirtschaft,Fischereiwirtschaft,Fischereiwesen,Fischereitätigkeit,Befischung,Fischerei,Fischfang,,,,,,,,,,,,,,,,,,,,,,,,,
Fischkopp ,Fischkopp (umgangssprachlich),Muschelschubser (umgangssprachlich),Norddeutscher (Küstenbewohner),Krabbenschubser (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,
Fission,Fission,Zellteilung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitnesscenter,Fitnesscenter,Fitnessstudio,Muckibude (umgangssprachlich),Fitness-Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
fix ,fix (umgangssprachlich),sofort,unmittelbar,sofortig,prompt (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,
Fixation,Fixation,Betrachtung,Berücksichtigung,Beachtung,Hinblick,Hinsicht,Aufmerksamkeit,Zuwendung,,,,,,,,,,,,,,,,,,,,,,,
Fixerstübli chlich),Fixerstübli (schweiz.) (umgangssprachlich),Gassenzimmer (schweiz.) (umgangssprachlich),Druckraum (umgangssprachlich),Drogenkonsumraum,Gassenstübli (umgangssprachlich),Fixerstube (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,
Fixpunkt,Fixpunkt,Programmhaltepunkt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fixstern,Fixstern,Stern,Sonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FKK,FKK,Freikörperkultur,textilfreies Baden (umgangssprachlich),Naturismus,Nudismus,,,,,,,,,,,,,,,,,,,,,,,,,,
Fläche,Fläche,Ebene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flächenbrand,Flächenbrand,Feuersbrunst,Feuersturm,Brand,Großbrand,Großfeuer,Feuersnot (veraltet),ausgedehnter Brand,Weltbrand,,,,,,,,,,,,,,,,,,,,,,
flächendeckend,flächendeckend,allseits,allenthalben,ringsum,überall,vielerorts,vollständig,allerorten,allüberall,über und über,allerorts,allerseits,,,,,,,,,,,,,,,,,,,
Flächengewicht für Papier,Flächengewicht für Papier,Grammage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flächenmittelpunkt,Flächenmittelpunkt,Flächenschwerpunkt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flächig,flächig,zweidimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flachkreuzhacke,Flachkreuzhacke,Spitzhacke,Krampen (österr.),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fladenkuchen,Fladenkuchen,Hippe (regional),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flagge,Flagge,Fahne,Fähnchen,Banner,,,,,,,,,,,,,,,,,,,,,,,,,,,
flanieren,flanieren,schreiten,stolzieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flankenanstiegszeit,Flankenanstiegszeit,Anstiegszeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flankenball,Flankenball,Flanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flankieren,flankieren,schützend begleiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flasche,Flasche,Buddel (umgangssprachlich),Pulle (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flaschengeist,Flaschengeist,Dämon,Luftgeist,Ifrit,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flaschenkürbis,Flaschenkürbis,Kalebasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flashback,Flashback,Wiedererleben,Retraumatisierung,Erinnerung,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flatterhaftigkeit,Flatterhaftigkeit,Sprunghaftigkeit,Unstetigkeit,Lebhaftigkeit,Unbeständigkeit,,,,,,,,,,,,,,,,,,,,,,,,,,
flau,flau,schlaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flaumig,flaumig,flauschig,wuschelig (umgangssprachlich),fuzzy,unscharf,verwaschen,verschwommen,,,,,,,,,,,,,,,,,,,,,,,,
Flaumigkeit,Flaumigkeit,Flockigkeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flauto traverso,Flauto traverso,Traversflöte,Querflöte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flechten,flechten,aus Flechtwerk herstellen,zusammenflechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fleck,Fleck,Zeichen,Mal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fleck ,Fleck (umgangssprachlich),Stelle,Location (umgangssprachlich),Punkt,Lage,Ort,Position,Schauplatz,Standort,,,,,,,,,,,,,,,,,,,,,,
Flecken,Flecken,Ortschaft,Gemeinde,Marktflecken,Markt,Dorf,Städtchen,,,,,,,,,,,,,,,,,,,,,,,,
fleckenförmig,fleckenförmig,makulopapulös (fachsprachlich),knötchenförmig,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fleckentferner,Fleckentferner,Fleckenreiniger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flehen,flehen,anflehen,inständig bitten,aufrufen,appellieren,erflehen,,,,,,,,,,,,,,,,,,,,,,,,,
Fleischhauer ,Fleischhauer (österr.),Fleischer,Fleischhacker (österr.),Metzger,Schlachter,,,,,,,,,,,,,,,,,,,,,,,,,,
Fleischkäse,Fleischkäse,Leberkäs,Leberkäse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fleischkloß,Fleischkloß,Fleischpflanzerl (regional),Fleischklops (umgangssprachlich),Bulette (regional),Fleischlaberl (österr.),Fleischlaiberl (österr.),Fleischlaibchen (österr.),Frikadelle,Fleischküchle (schwäbisch),,,,,,,,,,,,,,,,,,,,,,
Fleischsaft,Fleischsaft,Fond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fleischspieß,Fleischspieß,Kebab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flexkerbe ,Flexkerbe (fachsprachlich),Kerbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flickenteppich ,Flickenteppich (umgangssprachlich),Pfusch (umgangssprachlich),Flickwerk,Schluderei (umgangssprachlich),Schlendrian (umgangssprachlich),Murkserei (umgangssprachlich),Schlamperei (umgangssprachlich),Gestümper (umgangssprachlich),Flickarbeit,Pfuscherei (umgangssprachlich),Murks (umgangssprachlich),,,,,,,,,,,,,,,,,,,,
fliederfarbig,fliederfarbig,hellviolett,flieder,fliederfarben,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fliege,Fliege,Brummer (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fliege ,Fliege (umgangssprachlich),Krawattenschleife,Mascherl (österr.),Querbinder,Schleife,,,,,,,,,,,,,,,,,,,,,,,,,,
fliegen,fliegen,segeln,gleiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fliegerabwehrkanone,Fliegerabwehrkanone,Flak,Flakgeschütz,Flugzeugabwehrkanone,Flugabwehrkanone,,,,,,,,,,,,,,,,,,,,,,,,,,
Fliehen,Fliehen,Flucht,Entkommen,Durchbrennen,Abhauen (umgangssprachlich),die Flucht ergreifen,(sich) verdrücken (umgangssprachlich),durchbrennen,abhauen (umgangssprachlich),untertauchen (umgangssprachlich),ausreißen,auskommen,flüchten,entkommen,ausbüchsen (umgangssprachlich),türmen,Reißaus nehmen (umgangssprachlich),,,,,,,,,,,,,,
Fliesen anbringen,Fliesen anbringen,fliesen,kacheln,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fliesenlegen,Fliesenlegen,Kacheln,Belegen mit Platten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fließheck,Fließheck,Schrägheck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fließvermögen,Fließvermögen,Fluidität,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flimmern,flimmern,wabern,flackern,schimmern,glänzen,,,,,,,,,,,,,,,,,,,,,,,,,,
flink,flink,behänd,behände,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flint,Flint,Feuerstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flinte,Flinte,Gewehr mit glattem Lauf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flip-Flop,Flip-Flop,Zehengreifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flirten,flirten,anbaggern (umgangssprachlich),liebeln (umgangssprachlich),anmachen (umgangssprachlich),kokettieren,schöne Augen machen,,,,,,,,,,,,,,,,,,,,,,,,,
Flittchen ,Flittchen (derb),leichtes Mädchen,Schlampe (derb),Schickse (derb),Hase (umgangssprachlich),Ische (vulgär),,,,,,,,,,,,,,,,,,,,,,,,,
flockig machen,flockig machen,in Flocken fallen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flohmarkt,Flohmarkt,Trödelmarkt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floppy Disk,Floppy Disk,Floppy Disc,Diskette,Floppy (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,
Florettseide,Florettseide,Schappeseide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florist,Florist,Blumenhändler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flöte,Flöte,Pfeife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flöte spielen,Flöte spielen,flöten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flötist,Flötist,Flötenspieler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flotte Nummer ,flotte Nummer (umgangssprachlich),schnelle Nummer (umgangssprachlich),Quickie (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flöz,Flöz,Schicht,Nutzschicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluch,Fluch,Vermaledeiung,Verwünschung,Fluchen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flucht ergreifen,(die) Flucht ergreifen,abspringen,(sich) vom Acker machen (umgangssprachlich),(die) Fliege machen (umgangssprachlich),(sich) davon machen (umgangssprachlich),(die) Biege machen (umgangssprachlich),(sich) zurückziehen,(sich) entfernen,(einen) Rückzieher machen (umgangssprachlich),flüchten,verschwinden,ausbüchsen (umgangssprachlich),(den) Fisch machen (umgangssprachlich),stiften gehen (umgangssprachlich),,,,,,,,,,,,,,,,,
flüchtig,flüchtig,volatil,unstet,sprunghaft,auf der Flucht,entflohen,,,,,,,,,,,,,,,,,,,,,,,,,
flüchtig befassen mit,(sich) flüchtig befassen mit,einen Blick werfen in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flüchtig lesen,flüchtig lesen,überfliegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flüchtiger,Flüchtiger,Flüchtling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluchtversuch,Fluchtversuch,Ausbruchsversuch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluchwort,Fluchwort,Ordinärwort,beleidigender Ausdruck,Schimpfwort,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flug,Flug,Flugreise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flugbegleiter,Flugbegleiter,Steward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flugbegleiterin,Flugbegleiterin,Stewardess,Hostess,Saftschubse (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,
Flugblatt,Flugblatt,Flyer,Handzettel,Werbehandzettel,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flügel,Flügel,Propellerflügel,Konzertflügel,Tragfläche,Flugzeugflügel,,,,,,,,,,,,,,,,,,,,,,,,,,
flugfähig,flugfähig,flugtauglich,lufttüchtig,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluggerät,Fluggerät,Luftfahrzeug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flugleiter,Flugleiter,Fluglotse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flugzeug,Flugzeug,Kabine (umgangssprachlich),Flugmaschine,Luftfahrzeug,Flieger (umgangssprachlich),Aeroplan (österr.),Kiste (umgangssprachlich),Maschine (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,
Flugzeughalle,Flugzeughalle,Hangar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flugzeugunglück,Flugzeugunglück,Crash,Flugzeugabsturz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluke,Fluke,Schwanzflosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluke ,Fluke (fachsprachlich),Glückstreffer (Billard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluktuation,Fluktuation,Zu- und Abgang,Wechsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluor,Fluor,F (Symbol),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flur,Flur,Korridor,Durchgang,Gang,Diele,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluss,Fluss,Strom,Wasserlauf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flussaufwärts,flussaufwärts,in Richtung Quelle,stromaufwärts,zur Quelle,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flussbild,Flussbild,Fließschema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flussdiagramm,Flussdiagramm,Ablaufdiagramm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flüssig,flüssig,nichtviskos,wässerig,wässrig,dünnflüssig,fließfähig,,,,,,,,,,,,,,,,,,,,,,,,,
Flüssiggas,Flüssiggas,LPG,Autogas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flüssigkeit,Flüssigkeit,Fluid (fachsprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flussmittel ,Flussmittel (Löten),Schmelzmittel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flussspat,Flussspat,Fluorkalzium,Fluorit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flüstern,Flüstern,Murmeln,Raunen,Geflüster,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flut,Flut,Überflutung,Überschwemmung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fluten,fluten,überfluten,überschwemmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flutlicht,Flutlicht,Scheinwerfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flyer,Flyer,Faltprospekt,Broschüre,Faltblatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM,FM,Frequenzmodulation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMA,FMA,Finanzmarktaufsicht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foamglas,Foamglas,Schaumglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Föhn,Föhn,Haartrockner,Fön,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Föhre,Föhre,(Berg-)Kiefer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fokus,Fokus,Blickpunkt,Brennpunkt,Mittelpunkt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fokussierung,Fokussierung,Zusammenballung,Zentralisation,Zentrierung,Zentralisierung,,,,,,,,,,,,,,,,,,,,,,,,,,
Folge,Folge,Hervorbringung,Auswirkung,Herbeiführung,Konsequenz,Ausfluss,,,,,,,,,,,,,,,,,,,,,,,,,
Folgeerscheinung,Folgeerscheinung,Konsequenz,Ergebnis,Nachwirkung,Folge,Effekt,,,,,,,,,,,,,,,,,,,,,,,,,
folgen,folgen,gehorchen,hören,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folgen lassen,folgen lassen,hinzufügen zu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Folgetonhorn,Folgetonhorn,Tonfolgehorn (selten),Martinshorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folgewidrig,folgewidrig,unzusammenhängend,unstimmig,widersprüchlich,inkonsistent,uneinheitlich,,,,,,,,,,,,,,,,,,,,,,,,,
Folie,Folie,Overhead-Projektor-Folie,Overheadfolie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Folie ,Folie (eines Geschehens),Hintergrund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Folinsäure,Folinsäure,Vitamin B9,Folsäure,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fon,Fon,Phon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fond,Fond,Rücksitz,Rücksitzbank,Fondsitz,Rückbank,Hintergrund (fachsprachlich),,,,,,,,,,,,,,,,,,,,,,,,,
Förderdruck,Förderdruck,Druckhöhe,Gegendruck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fordern,fordern,abverlangen,einfordern,anmahnen,anfordern,verlangen,abfordern,beanspruchen,begehren,ausbitten,ersehnen,erbitten,wünschen,sein Herz an etwas hängen (umgangssprachlich),verlangen,wollen,,,,,,,,,,,,,,,
fördern,fördern,gewinnen,abbauen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Förderschule,Förderschule,Sonderschule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Förderunterricht,Förderunterricht,Hilfsunterricht,Nachhilfe,Zusatzunterricht,,,,,,,,,,,,,,,,,,,,,,,,,,,
forensisch,forensisch,gerichtsmedizinisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forensische Medizin,forensische Medizin,Rechtsmedizin,Gerichtsmedizin,Gerichtliche Medizin,,,,,,,,,,,,,,,,,,,,,,,,,,,
formal,formal,äußerlich,die Form betreffend,nominell,der Form halber,,,,,,,,,,,,,,,,,,,,,,,,,,
Formalität,Formalität,Formalie,Formsache,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Formel,Formel,Gleichung,Grundrechnung,Rechnung,,,,,,,,,,,,,,,,,,,,,,,,,,,
formelles Recht,formelles Recht,Verfahrensrecht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
formen,formen,gießen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Formgebung,Formgebung,Design,Gestaltung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
formgewandt,formgewandt,kultiviert,gebildet,gesittet,,,,,,,,,,,,,,,,,,,,,,,,,,,
